text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
"I'm happy to hear that story. It's always difficult to start something new because maybe you feel like you will make mistakes. And also you started to play with a new group of people, I understand. Is that correct?",2,2,0.5,0.5,positive,this is a dummy text,1,0,2,"reason: The speaker is acknowledging the challenges of starting something new and expressing understanding for the person's feelings, demonstrating empathy.
arousal: 0.5 (The speaker is showing moderate emotional intensity by acknowledging the challenges and showing understanding.)
valence: 0.5 (The speaker is expressing a slightly positive sentiment by being happy to hear the story, but also acknowledging the difficulties.)
who: 2 (The speaker's main attention is on another person or topic, showing interest in the person's story.)
sentiment: positive (The speaker is expressing happiness and understanding.)
emotional_reaction: 2 (The speaker is showing a strong emotional response by acknowledging the person's feelings and expressing understanding.)
interpretations: 2 (The speaker is demonstrating a strong understanding of the person's situation by making specific inferences about the challenges of starting something new.)
explorations: 1 (The speaker is showing a weak interest in exploring the person's emotions by asking a generic question.)

classification_label: 2","The speaker is acknowledging the challenges of starting something new and expressing understanding for the person's feelings, demonstrating empathy.",2,2,2,1,2
So you continue playing with them in the same group? Continue playing Dungeons & Dragons?,2,2,0,0,neutral,this is a dummy text,0,0,2,"reason: The utterance is asking for more information about the speaker's actions and is related to a specific activity.
arousal: 0 (neutral) 
valence: 0 (neutral) 
who: 1 (main attention is on the person being spoken to) 
sentiment: neutral 
emotional_reaction: 0 (no emotional reaction) 
interpretations: 0 (no expression of understanding) 
explorations: 1 (weak, generic question) 

classification_label: 0",The utterance is asking for more information about the speaker's actions and is related to a specific activity.,1,0,0,1,0
awesome it's a great hobby to have,2,2,1,0,positive,this is a dummy text,1,0,0,"reason: The utterance is a straightforward, positive statement about a hobby. It doesn't indicate a need to be heard or understood, nor does it acknowledge or share someone else's emotions. 
arousal: 0 
valence: 1 
who: 2 
sentiment: positive 
emotional_reaction: 0 
interpretations: 0 
explorations: 0 

classification_label: 0","The utterance is a straightforward, positive statement about a hobby. It doesn't indicate a need to be heard or understood, nor does it acknowledge or share someone else's emotions. ",2,0,0,0,0
i don't even know what to say it's like it's horrible how how that could happen such a nice restaurant did you do you complain,2,2,,0.8,negative,this is a dummy text,0,0,2,"reason: The speaker expresses their surprise and shock at an event, seeking acknowledgment and validation of their emotions. They also ask the listener if they complained, which could be interpreted as seeking advice or a shared perspective on how to handle the situation.

arousal: 0.8 (The speaker is emotionally intense, using words like ""horrible"" to describe the situation.)

valence: -0.8 (The speaker has a strongly negative emotional tone, expressing shock and disbelief at the event.)

who: 2 (The speaker's main attention is on the event that occurred at the restaurant, rather than on themselves or the person they're talking to.)

sentiment: negative

emotional_reaction: 1 (The speaker expresses a weak emotional reaction, using phrases like ""I don't even know what to say"" to convey their surprise and shock.)

interpretations: 0 (The speaker does not demonstrate understanding of the listener's perspective or emotions.)

explorations: 1 (The speaker asks a generic question, ""did you complain"", which shows weak interest in the listener's experience.)

classification_label: 1","The speaker expresses their surprise and shock at an event, seeking acknowledgment and validation of their emotions. They also ask the listener if they complained, which could be interpreted as seeking advice or a shared perspective on how to handle the situation.",2,1,0,1,1
right I get it Maybe some people try to actually cheat and do what they thought you was doing. Do you think that's possible or is it just a tactic to protect themselves from these mistakes?,2,2,0.1,0.3,neutral,this is a dummy text,0,0,2,"reason: The speaker is not expressing a need to be heard or understood, nor are they acknowledging someone else's emotions. Instead, they are asking a question to understand a situation.
arousal: 0.3 (The speaker seems slightly interested in the topic, but the tone is not overly emotional.)
valence: 0.1 (The speaker's tone is slightly positive, as they are showing interest in the situation, but it's not a strong positive emotion.)
who: 1 (The speaker's main attention is on the person they are having the conversation with, as indicated by the use of ""you"" pronoun in the question.)
sentiment: neutral (The speaker's tone is neutral, as they are asking a question to understand a situation without expressing a clear opinion or emotion.)
emotional_reaction: 0 (The speaker does not allude to any emotion in their response.)
interpretations: 0 (The speaker does not demonstrate understanding of someone else's emotions or situation.)
explorations: 1 (The speaker is showing weak interest in the situation by asking a generic question.)

classification_label: 0

This utterance is classified as ""None"" (Label: 0) because it is a straightforward, fact-oriented question that does not seek or provide empathy. The speaker is not expressing a need to be heard or understood, nor are they acknowledging someone else's emotions. The tone is neutral, and the speaker is not demonstrating emotional understanding or reaction.","The speaker is not expressing a need to be heard or understood, nor are they acknowledging someone else's emotions. Instead, they are asking a question to understand a situation.",1,0,0,1,0
"Right, so you had the evidence. So just a shame. They lost a customer.",2,2,,0.2,negative,this is a dummy text,0,0,0,"reason: The speaker expresses disappointment and frustration on behalf of someone else (They lost a customer), indicating they are trying to understand and share the negative feelings of another person.
arousal: 0.2 
valence: -0.4
who: 2 
sentiment: negative
emotional_reaction: 1 
interpretations: 1
explorations: 0

classification_label: 2","The speaker expresses disappointment and frustration on behalf of someone else (They lost a customer), indicating they are trying to understand and share the negative feelings of another person.",2,1,1,0,2
"Wow. It's like something happened. These kind of things happen only in the movies. It's like wow. I'd be also so scared if that happens to me. So do you think it actually happened? So, you think it was actually a ghost?",0,2,0,0.5,neutral,this is a dummy text,0,2,2,"reason: The speaker is expressing surprise and empathy towards an unmentioned event, and is also seeking confirmation from the listener.
arousal: 0.5 (The speaker is emotionally aroused but not extremely so, as evidenced by their exclamations and imaginative comparisons.)
valence: 0 (The speaker's tone is more surprised and intrigued than overtly positive or negative.)
who: 2 (The speaker's main attention is on the event or topic being discussed, rather than themselves or the listener.)
sentiment: neutral (The speaker's sentiment is not strongly positive or negative, but rather curious and surprised.)
emotional_reaction: 2 (The speaker explicitly states how they would feel in a similar situation, demonstrating a strong emotional response.)
interpretations: 0 (The speaker does not demonstrate a clear understanding of the listener's emotions or situation, but rather seeks confirmation and shares their own emotional response.)
explorations: 1 (The speaker asks generic questions about the event, but does not probe deeply into the listener's emotions or situation.)

classification_label: 2","The speaker is expressing surprise and empathy towards an unmentioned event, and is also seeking confirmation from the listener.",2,2,0,1,2
what did you do are you okay,0,2,0,0.5,neutral,this is a dummy text,0,0,1,"reason: The utterance is asking about the well-being of the person they are talking to, indicating a desire to understand and acknowledge their emotions.
arousal: 0.5 (the utterance shows some level of concern, but the tone is not extremely urgent or alarming)
valence: 0 (the utterance is neutral, as it is asking a question without expressing a clear positive or negative sentiment)
who: 1 (the person's main attention is on the person they are talking to, using the ""you"" pronoun)
sentiment: neutral (the utterance does not express a clear positive or negative sentiment)
emotional_reaction: 1 (the utterance does not explicitly express an emotional response, but it implies concern)
interpretations: 0 (the utterance does not demonstrate a clear understanding of the person's emotions)
explorations: 1 (the utterance asks a generic question about the person's well-being, showing some interest in their situation)

classification_label: 2","The utterance is asking about the well-being of the person they are talking to, indicating a desire to understand and acknowledge their emotions.",1,1,0,1,2
I understand I do the same like at least for for a while just a point going the same place where this weird thing happened it's hopefully nothing bad like that is gonna happen to you again,0,2,0,0,neutral,this is a dummy text,0,2,0,"reason: The speaker is acknowledging the listener's concern and sharing a similar experience to provide reassurance and understanding.
arousal: 0 (The speaker's emotional intensity is neutral, as they're not expressing strong emotions but rather providing a calm and supportive response.)
valence: 0 (The speaker's emotional polarity is neutral, as they're not expressing overtly positive or negative emotions.)
who: 2 (The speaker's main attention is on another person or topic, specifically the listener's concern and the shared experience.)
sentiment: neutral (The speaker's sentiment is neutral, as they're not expressing a clear positive or negative emotion.)
emotional_reaction: 2 (The speaker is showing a strong emotional reaction by acknowledging the listener's concern and expressing empathy through shared experience.)
interpretations: 1 (The speaker is demonstrating weak understanding by acknowledging the listener's concern and expressing a generic sentiment of reassurance.)
explorations: 0 (The speaker is not helping the listener explore their emotions, as they're providing a direct statement of reassurance rather than asking questions or prompting further discussion.)

classification_label: 2",The speaker is acknowledging the listener's concern and sharing a similar experience to provide reassurance and understanding.,2,2,1,0,2
"Yeah, this kind of thing sometimes happens. Is there someone you think that has a grudge on you or something?",0,2,0,0,neutral,this is a dummy text,0,1,2,"reason: The speaker is trying to understand the situation and offer support by asking if someone might have a grudge, which shows they are attempting to provide empathy.
arousal: 0 (neutral, as there is no clear indication of high or low emotional intensity)
valence: 0 (neutral, as the tone is not overtly positive or negative)
who: 2 (the speaker's main attention is on the person they're talking to and another potential person involved, i.e., the one with a grudge)
sentiment: neutral (the speaker is not expressing a clear positive or negative sentiment)
emotional_reaction: 1 (weak, as there is no explicit emotional label, but the speaker is showing concern)
interpretations: 1 (weak, as the speaker is acknowledging the situation but not making a specific inference)
explorations: 1 (weak, as the speaker is asking a generic question)

classification_label: 2","The speaker is trying to understand the situation and offer support by asking if someone might have a grudge, which shows they are attempting to provide empathy.",2,1,1,1,2
it was bad dangerous an accident could happen because of that I'd be angry too,0,2,,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker acknowledges the negative experience and validates the listener's emotions by expressing a similar emotional response (""I'd be angry too"").
arousal: 0.5 (The speaker is moderately emotionally intense, acknowledging the potential danger and expressing anger.)
valence: -0.5 (The speaker acknowledges a negative experience, but also expresses a supportive sentiment.)
who: 2 (The speaker's main attention is on the listener's experience and emotions.)
sentiment: positive (Although the topic is negative, the speaker's sentiment is supportive and validating.)
emotional_reaction: 2 (The speaker explicitly expresses an emotional response, ""I'd be angry too"", indicating a strong emotional reaction.)
interpretations: 2 (The speaker demonstrates a strong understanding of the listener's emotions by making a specific inference, ""I'd be angry too"".)
explorations: 0 (There is no interest or probing into the situation of the listener.)

classification_label: 2","The speaker acknowledges the negative experience and validates the listener's emotions by expressing a similar emotional response (""I'd be angry too"").",2,2,2,0,2
I'm sorry to hear that,0,2,0.5,0.5,negative,this is a dummy text,2,0,0,"reason: The utterance is a response to someone else's situation, showing understanding and emotional acknowledgment.
arousal: 0.5 (The speaker is expressing sympathy, indicating a moderate level of emotional intensity.)
valence: 0.5 (The speaker is expressing a positive sentiment, but in response to a negative situation, resulting in a moderately positive valence.)
who: 2 (The speaker's main attention is on the person they are responding to.)
sentiment: negative (Although the speaker's sentiment is positive, it's in response to a negative situation.)
emotional_reaction: 2 (The speaker is explicitly expressing sympathy, showing a strong emotional response.)
interpretations: 1 (The speaker is showing understanding, but it's a generic acknowledgment.)
explorations: 0 (There's no attempt to explore the situation further.)

classification_label: 2","The utterance is a response to someone else's situation, showing understanding and emotional acknowledgment.",2,2,1,0,2
Great news? I'm happy for her. I'm sure that she was great at her previous job and I am sure she will continue to be like really good in this new avenue and she's so so brave.,2,2,1,0.5,positive,this is a dummy text,1,1,0,"reason: The speaker is acknowledging and expressing happiness for someone else's success, demonstrating an understanding of their positive emotions and showing appreciation for their bravery.
arousal: 0.5 (the speaker is moderately emotionally invested in the conversation, as evidenced by the use of positive adjectives and the expression of admiration)
valence: 1 (the speaker's emotional tone is very positive, with a focus on the person's success and bravery)
who: 2 (the speaker's main attention is on another person, referring to ""her"" and her accomplishments)
sentiment: positive
emotional_reaction: 2 (the speaker explicitly expresses happiness and admiration for the person, demonstrating a strong emotional response)
interpretations: 1 (the speaker demonstrates a weak understanding of the person's emotions, with a generic acknowledgment of their bravery)
explorations: 0 (the speaker does not ask any questions or probe into the person's situation, simply offering a statement of support)

classification_label: 2","The speaker is acknowledging and expressing happiness for someone else's success, demonstrating an understanding of their positive emotions and showing appreciation for their bravery.",2,2,1,0,2
So that's the reason for her changing careers she wanted to actually help people?,2,2,0.5,0.1,neutral,this is a dummy text,0,0,2,"reason: The utterance is asking for clarification on someone's career change and if it was driven by a desire to help others.
arousal: 0.1 (slightly curious)
valence: 0.5 (slightly positive, as helping others is a positive intention)
who: 2 (the subject is another person, 'her')
sentiment: neutral
emotional_reaction: 0 (no emotional reaction is expressed)
interpretations: 1 (weak interpretation, as it's just asking for clarification)
explorations: 1 (weak exploration, as it's a generic question)

classification_label: 2",The utterance is asking for clarification on someone's career change and if it was driven by a desire to help others.,2,0,1,1,2
It's an inspiring story. It's great that she could be able to just like that change career into something that she really loves. I'm inspired.,2,2,1,0.5,positive,this is a dummy text,1,1,0,"reason: The speaker expresses enthusiasm and admiration for someone who successfully changed careers, and shares their own positive emotional state (""I'm inspired"").
arousal: 0.5 (The speaker is moderately emotionally aroused, as indicated by the use of the word ""inspiring"" and the expression of being ""inspired"".)
valence: 1 (The speaker's emotional tone is very positive, as indicated by the use of words with positive connotations such as ""inspiring"", ""great"", and ""loves"".)
who: 2 (The speaker's main attention is on another person, ""she"", and her career change.)
sentiment: positive (The speaker's sentiment is positive, as they express admiration and inspiration.)
emotional_reaction: 0 (The speaker does not explicitly express an emotional reaction towards the person who changed careers, but rather shares their own emotional state.)
interpretations: 0 (The speaker does not demonstrate understanding of the person's emotional state or experiences, but rather focuses on their own reaction.)
explorations: 0 (The speaker does not ask any questions or show interest in exploring the person's emotions or situation.)

classification_label: 0","The speaker expresses enthusiasm and admiration for someone who successfully changed careers, and shares their own positive emotional state (""I'm inspired"").",2,0,0,0,0
"It's awesome. I'm glad that your, what do you say, your daughter finished college?",0,2,1,0.5,positive,this is a dummy text,1,0,2,"reason: The speaker is expressing happiness for the person they're talking to, indicating a positive sentiment and acknowledging their emotions.
arousal: 0.5 (The speaker seems moderately excited and happy.)
valence: 1 (The speaker is expressing a very positive emotion.)
who: 2 (The person's main attention is on another person, specifically the listener's daughter.)
sentiment: positive
emotional_reaction: 2 (The speaker is expressing a strong, explicit emotional response, ""I'm glad"", which indicates happiness.)
interpretations: 1 (The speaker demonstrates a weak understanding by acknowledging the listener's success, but not providing any specific inference.)
explorations: 0 (The speaker doesn't show any interest in probing into the situation or emotions of the listener or their daughter.)

classification_label: 2","The speaker is expressing happiness for the person they're talking to, indicating a positive sentiment and acknowledging their emotions.",2,2,1,0,2
oh yeah your sister yes I also have a younger brother and he's in college now,0,2,0.2,,neutral,this is a dummy text,0,2,0,"reason: The speaker is making a brief, personal connection with the listener by sharing a related experience about their younger brother.
arousal: -0.1 (very calm)
valence: 0.2 (slightly positive)
who: 2 (main attention is on another person, the listener's sister and the speaker's brother)
sentiment: neutral
emotional_reaction: 0 (does not allude to any emotion)
interpretations: 0 (no expression of understanding)
explorations: 0 (no interest or probing into the situation of another)

classification_label: 0","The speaker is making a brief, personal connection with the listener by sharing a related experience about their younger brother.",2,0,0,0,0
"Yes, he also needs to pay the rent.",0,0,0,0,neutral,this is a dummy text,0,1,0,"reason: The utterance is a straightforward, fact-oriented statement about someone else's financial obligation.
arousal: 0 (neutral, no strong emotion expressed)
valence: 0 (neutral, neither positive nor negative)
who: 2 (main attention is on another person, ""he"")
sentiment: neutral
emotional_reaction: 0 (does not allude to any emotion)
interpretations: 0 (no expression of understanding)
explorations: 0 (no interest or probing into the situation of another)

classification_label: 0","The utterance is a straightforward, fact-oriented statement about someone else's financial obligation.",2,0,0,0,0
yeah it sounds very interesting you know you can leave just not after work you can leave right now maybe yeah looking forward to hearing the result and I hope your the boxer from your country will win,2,2,1,0.5,positive,this is a dummy text,1,0,0,"reason: The utterance is expressing enthusiasm and support, but not seeking or providing empathy related to a personal challenge or emotional experience.
arousal: 0.5 (The person is showing some level of excitement and enthusiasm, but it's not extremely high.)
valence: 1 (The overall tone is very positive, with words like ""interesting"" and ""looking forward"".)
who: 2 (The main attention is on another person, ""the boxer from your country"".)
sentiment: positive
emotional_reaction: 0 (There is no explicit emotional response or emotional label.)
interpretations: 0 (There is no expression of understanding or interpretation of someone's emotions.)
explorations: 0 (There is no interest or probing into someone's emotional state or situation.)

classification_label: 0","The utterance is expressing enthusiasm and support, but not seeking or providing empathy related to a personal challenge or emotional experience.",2,0,0,0,0
"Yeah, it does sound exciting. Do you also play boxing?",2,2,0.4,0.2,neutral,this is a dummy text,0,0,2,"reason: The utterance is a response to someone else's statement about an activity, but it does not show understanding or emotional support for the person's excitement. Instead, it shifts the focus to a different topic (boxing) and asks a factual question.

arousal: 0.2 (The speaker seems mildly interested, but the tone is generally neutral.)

valence: 0.4 (The speaker finds the situation exciting, but the response is not overly enthusiastic.)

who: 1 (The speaker's main attention is on the person they are having the conversation with.)

sentiment: neutral (Although the speaker acknowledges excitement, their response is not emotionally invested.)

emotional_reaction: 0 (There is no explicit emotional label or emotional expressiveness in the response.)

interpretations: 0 (The speaker does not demonstrate understanding or make any inferences about the person's emotions.)

explorations: 0 (The speaker does not show interest in exploring the person's emotions or situation.)

classification_label: 0 (The conversation does not seek or provide empathy; it is a straightforward, fact-oriented utterance.)","The utterance is a response to someone else's statement about an activity, but it does not show understanding or emotional support for the person's excitement. Instead, it shifts the focus to a different topic (boxing) and asks a factual question.",1,0,0,0,0
"Yeah, yeah, thank you and I hope again I hope your boxer will win the final and I hope you enjoy the show tonight.",2,2,0.8,0.2,positive,this is a dummy text,1,0,0,"reason: The speaker expresses goodwill and positive expectations towards the listener, showing an understanding of their interests and emotions.
arousal: 0.2 (slightly above neutral, indicating a mild level of enthusiasm)
valence: 0.8 (strongly positive, reflecting the hopeful and supportive tone)
who: 1 (main attention is on the person they're having the conversation with, as indicated by ""you"" and ""your"")
sentiment: positive
emotional_reaction: 1 (weak, as the speaker doesn't explicitly state their emotions but conveys a supportive attitude)
interpretations: 1 (weak, as the speaker acknowledges the listener's interest in the boxer but doesn't provide a specific inference)
explorations: 0 (no interest or probing into the situation of another; the speaker doesn't ask any questions)

classification_label: 2","The speaker expresses goodwill and positive expectations towards the listener, showing an understanding of their interests and emotions.",1,1,1,0,2
I'm sorry to hear that but I also don't know what to do for you. Sorry.,0,0,,0.5,negative,this is a dummy text,2,0,0,"reason: The speaker acknowledges the person's emotional state, showing understanding and a desire to help, but also expresses their own limitations in providing support.
arousal: 0.5 (the speaker is somewhat calm but concerned)
valence: -0.5 (the speaker's tone is slightly negative due to the person's situation and their own helplessness)
who: 2 (the speaker's main attention is on the person they're talking to and their situation)
sentiment: negative
emotional_reaction: 1 (the speaker weakly alludes to an emotion through ""I'm sorry to hear that"")
interpretations: 1 (the speaker shows a generic acknowledgment of understanding through ""I'm sorry to hear that"")
explorations: 0 (the speaker doesn't show interest or probe into the situation of the other person)

classification_label: 2","The speaker acknowledges the person's emotional state, showing understanding and a desire to help, but also expresses their own limitations in providing support.",2,1,1,0,2
"Yeah, that sounds... Well, I'm sorry for it, but have you ever talked to him in person? Or did you talk to the management company yourself? I think you should try to talk to them before deciding moving.",0,2,0,0,neutral,this is a dummy text,2,0,2,"reason: The speaker is trying to provide a helpful response to the person's situation, but also shows concern and understanding by saying ""I'm sorry for it.""
arousal: 0 (neutral, the speaker is not showing strong emotions)
valence: 0 (neutral, the speaker is not expressing a clear positive or negative emotion)
who: 2 (the speaker is talking about the person who is having the problem and suggests talking to ""him"" or ""the management company"")
sentiment: neutral
emotional_reaction: 2 (the speaker explicitly expresses sympathy with ""I'm sorry for it"")
interpretations: 1 (the speaker shows some understanding of the situation but does not provide a specific inference)
explorations: 1 (the speaker asks a generic question ""have you ever talked to him in person?"" but also provides some advice)

classification_label: 2","The speaker is trying to provide a helpful response to the person's situation, but also shows concern and understanding by saying ""I'm sorry for it.""",2,2,1,1,2
that sounds scary night. Yeah it must be scary. Were you driving alone or with someone?,2,2,0,0.5,neutral,this is a dummy text,0,0,2,"reason: The utterance acknowledges the emotional state of the person who shared their experience and asks a question to explore the situation further.
arousal: 0.5 (The person is showing concern and interest in the situation, but the intensity is moderate.)
valence: 0 (The utterance has a neutral tone overall, but with a hint of concern.)
who: 2 (The person's main attention is on another person or topic.)
sentiment: neutral (The tone is neutral, but with empathy.)
emotional_reaction: 2 (The person is showing empathy by saying ""Yeah it must be scary."")
interpretations: 1 (The person demonstrates understanding by acknowledging the fear, but it's a generic acknowledgment.)
explorations: 2 (The person asks a specific question to explore the situation further.)

classification_label: 2",The utterance acknowledges the emotional state of the person who shared their experience and asks a question to explore the situation further.,2,2,1,2,2
"Yeah, one thing I could recommend you do, didn't you check the weather forecast before you're going or, well, or you better check the destination. Like you said it was your first time, then maybe you could check the route more closely. Maybe.",2,2,0.5,0.2,neutral,this is a dummy text,0,0,0,"reason: The speaker is providing suggestions to help the person who had a potentially negative experience (first time traveling to a destination), but the tone is more advisory than empathetic.
arousal: 0.2 (The speaker is providing helpful suggestions, but the emotional intensity is not very high.)
valence: 0.5 (The speaker's suggestions have a positive tone, but they are not overly enthusiastic or encouraging.)
who: 1 (The speaker's main attention is on the person they are having the conversation with, as evidenced by the use of ""you"".)
sentiment: neutral (The speaker's suggestions are neutral in tone, without any strong emotions expressed.)
emotional_reaction: 0 (The speaker does not allude to any emotion in their response.)
interpretations: 0 (The speaker does not demonstrate understanding of the person's emotions or experiences.)
explorations: 1 (The speaker asks a generic question, ""didn't you check the weather forecast before you're going"", but it is not a specific or probing question.)

classification_label: 0","The speaker is providing suggestions to help the person who had a potentially negative experience (first time traveling to a destination), but the tone is more advisory than empathetic.",1,0,0,1,0
"Yeah, please do so. We are worried if you get injured or get an accident. So I hope you enjoy the next time.",2,2,0.5,0.5,neutral,this is a dummy text,1,0,0,"reason: The speaker expresses concern for the well-being of the person they are addressing, indicating an understanding of their emotions and a desire for their safety.
arousal: 0.5 (The speaker shows some emotional intensity by expressing worry, but it's not extremely high.)
valence: 0.5 (The overall tone is positive, but there's also a negative aspect of worry and concern.)
who: 1 (The speaker's main attention is on the person they are having a conversation with, as indicated by the pronoun ""you"".)
sentiment: neutral (The sentiment is mixed, with both positive and negative aspects.)
emotional_reaction: 1 (The speaker alludes to a weak emotional response by expressing worry, but it's not an explicit emotional label.)
interpretations: 1 (The speaker demonstrates a weak understanding by acknowledging their concern, but it's a generic acknowledgment.)
explorations: 0 (The speaker doesn't show any interest in probing into the situation of the other person.)

classification_label: 2","The speaker expresses concern for the well-being of the person they are addressing, indicating an understanding of their emotions and a desire for their safety.",1,1,1,0,2
yeah that's disgusting but I think you were caring too much maybe? Or did you ask the staff at the gym?,0,0,,0.3,neutral,this is a dummy text,0,0,2,"reason: The utterance is providing a perspective on the situation and also asking a question to gather more information, which indicates an attempt to understand and provide empathy.
arousal: 0.3 (The utterance acknowledges a negative situation, but the tone is more inquiring than emotionally intense.)
valence: -0.5 (The utterance starts with a negative acknowledgment, but then shifts to a more neutral, inquiring tone.)
who: 2 (The subject of the conversation is the person being addressed, but the focus is on a specific situation or topic, i.e., the gym.)
sentiment: neutral (The utterance starts with a negative statement, but the tone is more inquiring and less emotionally charged overall.)
emotional_reaction: 0 (There's no explicit emotional response or acknowledgment of the person's emotions.)
interpretations: 1 (The utterance provides a weak interpretation or understanding of the situation, with a generic suggestion that the person might have been ""caring too much"".)
explorations: 1 (The utterance shows weak exploration, with a generic question about whether the person asked the staff at the gym.)

classification_label: 2","The utterance is providing a perspective on the situation and also asking a question to gather more information, which indicates an attempt to understand and provide empathy.",2,0,1,1,2
"Yes, that is the only thing I think I can tell you. And you know,. do not forget to bring your own drink. Maybe from next time.",0,0,0,0,neutral,this is a dummy text,0,0,0,"reason: The utterance is a straightforward, fact-oriented statement, providing instructions and reminders without any emotional tone or expression of empathy.
arousal: 0 (neutral)
valence: 0 (neutral)
who: 2 (the main attention is on the task and the listener, rather than the speaker themselves)
sentiment: neutral
emotional_reaction: 0 (does not allude to any emotion)
interpretations: 0 (no expression of understanding)
explorations: 0 (no interest or probing into the situation of another)

classification_label: 0","The utterance is a straightforward, fact-oriented statement, providing instructions and reminders without any emotional tone or expression of empathy.",2,0,0,0,0
yeah but you know practice more and I you know I hope you do well but you know just you know be ready and get more practice for that.,0,0,0.5,0.2,positive,this is a dummy text,1,0,0,"reason: The speaker is offering general advice and expressing a positive sentiment towards the person they are addressing, indicating an attempt to provide support and understanding.
arousal: 0.2 (the speaker is slightly calm but concerned)
valence: 0.5 (the speaker's tone is generally positive but with caution)
who: 1 (the speaker's main attention is on the person they are having the conversation with)
sentiment: positive
emotional_reaction: 0 (the speaker does not explicitly express emotion but implies concern)
interpretations: 0 (the speaker does not demonstrate understanding of a specific situation)
explorations: 0 (the speaker does not help the person explore their emotions)

classification_label: 2","The speaker is offering general advice and expressing a positive sentiment towards the person they are addressing, indicating an attempt to provide support and understanding.",1,0,0,0,2
"Yes, remember last time you had the same situation and on that day you were so confident but then you forgot something to tell. So we don't want you to repeat that kind of thing. So just relax and try to your best and we hope it will be a success.",0,0,0.8,0.5,positive,this is a dummy text,1,0,0,"reason: The utterance is providing reassurance and understanding to the person who might be in a challenging situation, which indicates an empathetic response.
arousal: 0.5 (the utterance shows some emotional intensity, but it's not extremely high)
valence: 0.8 (the utterance has a positive tone, encouraging the person to relax and do their best)
who: 2 (the main attention is on another person, referring to ""you"")
sentiment: positive
emotional_reaction: 1 (there is a weak emotional response, as the utterance acknowledges the person's potential anxiety)
interpretations: 1 (there is a weak expression of understanding, as the utterance acknowledges the person's past experience)
explorations: 0 (there is no interest or probing into the situation of the other person)

classification_label: 2 (Providing Empathy)","The utterance is providing reassurance and understanding to the person who might be in a challenging situation, which indicates an empathetic response.",2,1,1,0,2
well yeah I don't well I don't know what to say to you but you were very surprised,0,0,0.1,0.2,neutral,this is a dummy text,2,0,0,"reason: The speaker acknowledges the surprise of the person they're talking to and indicates a lack of understanding of how to respond.
arousal: 0.2 (slightly above neutral, indicating a mild emotional intensity)
valence: 0.1 (slightly above neutral, indicating a mild positive emotional polarity)
who: 1 (main attention is on the person being addressed)
sentiment: neutral
emotional_reaction: 1 (weak emotional expressiveness, as the speaker doesn't explicitly state their emotions but implies surprise)
interpretations: 1 (weak demonstration of understanding, as the speaker acknowledges the person's surprise but doesn't provide a specific inference)
explorations: 0 (no interest or probing into the situation of the other person)

classification_label: 2",The speaker acknowledges the surprise of the person they're talking to and indicates a lack of understanding of how to respond.,1,1,1,0,2
"Yeah, it sounds like your cousin, maybe rich enough to buy but sorry I can't tell you more.",0,0,0.1,0.2,neutral,this is a dummy text,0,0,0,"reason: The speaker appears to be providing a neutral, somewhat guarded response, and doesn't indicate a willingness to delve deeper into the conversation or offer any emotional support.
arousal: 0.2 - The speaker's tone is somewhat reserved, indicating a low level of emotional intensity.
valence: 0.1 - The speaker's response has a slightly positive tone, but is mostly neutral.
who: 2 - The speaker's main attention is on the topic (the cousin) rather than the person they're conversing with or themselves.
sentiment: neutral - The speaker's response doesn't convey a strong positive or negative sentiment.
emotional_reaction: 0 - The speaker doesn't allude to any emotion in their response.
interpretations: 0 - The speaker doesn't demonstrate any understanding or make inferences about the other person's emotions or situation.
explorations: 0 - The speaker doesn't show any interest in exploring the situation or emotions of the other person.

classification_label: 0","The speaker appears to be providing a neutral, somewhat guarded response, and doesn't indicate a willingness to delve deeper into the conversation or offer any emotional support.",2,0,0,0,0
I'm sorry to hear but why don't you just you know go home and get some rest and so that you get recovered or you try not to think too much.,2,2,0.4,0.2,positive,this is a dummy text,2,0,0,"reason: The speaker is trying to provide a solution to the problem and ease the other person's negative emotions by suggesting rest and recovery.
arousal: 0.2 (The speaker is not highly emotionally invested but is showing some concern)
valence: 0.4 (The speaker is trying to provide a positive solution but acknowledges the negative emotions)
who: 2 (The speaker's main attention is on the other person they're talking to)
sentiment: positive
emotional_reaction: 1 (The speaker doesn't explicitly state an emotional response but is showing empathy)
interpretations: 1 (The speaker is showing some understanding by acknowledging the other person's need for rest and recovery)
explorations: 0 (The speaker doesn't ask any questions to help the other person explore their emotions)

classification_label: 2",The speaker is trying to provide a solution to the problem and ease the other person's negative emotions by suggesting rest and recovery.,2,1,1,0,2
