text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
Did you try clearing the cache of your browser?,0,0,0,,neutral,this is a dummy text,0,0,2,"reason: The utterance is purely factual and problem-solving oriented. It does not express or seek emotional understanding or provide empathic support. It is simply a technical suggestion to resolve an issue.
arousal: -0.8 (calm, neutral emotional intensity)
valence: 0 (neutral)
who: 1 (attention on the conversation partner, indicated by ""you"")
sentiment: neutral
emotional_reaction: 0 (no emotional response)
interpretations: 0 (no expression of emotional understanding)
explorations: 0 (no exploration of emotions or feelings)

classification_label: 0",The utterance is purely factual and problem-solving oriented. It does not express or seek emotional understanding or provide empathic support. It is simply a technical suggestion to resolve an issue.,1,0,0,0,0
"Sometimes that causes some issue, but like you can always try that. But yeah, like what network are you using?",0,0,0,,neutral,this is a dummy text,0,0,2,"reason: The utterance is primarily fact-oriented and does not explicitly focus on emotions or demonstrate emotional understanding. It briefly acknowledges a possible issue but quickly transitions into a practical question, indicating a neutral and non-empathic tone.
arousal: -0.2 (calm and casual tone)
valence: 0 (neutral statement, neither strongly positive nor negative)
who: 1 (attention directed at the conversation partner, indicated by ""you"")
sentiment: neutral
emotional_reaction: 0 (no explicit emotional reaction)
interpretations: 0 (does not demonstrate understanding of emotions)
explorations: 1 (weak exploration through a generic practical question ""what network are you using?"")

classification_label: 0","The utterance is primarily fact-oriented and does not explicitly focus on emotions or demonstrate emotional understanding. It briefly acknowledges a possible issue but quickly transitions into a practical question, indicating a neutral and non-empathic tone.",1,0,0,1,0
How much are you paying for it?,0,0,0,,neutral,this is a dummy text,0,0,2,"reason: This utterance is a factual question about pricing and does not express or seek emotional connection or understanding. It is straightforward, neutral, and does not involve empathy-seeking or providing.
arousal: -0.5 (calm, neutral tone)
valence: 0 (neutral, neither positive nor negative)
who: 1 (main attention on the conversation partner, ""you"")
sentiment: neutral
emotional_reaction: 0 (no emotional expression)
interpretations: 0 (no expression of understanding)
explorations: 0 (no probing into emotions)

classification_label: 0","This utterance is a factual question about pricing and does not express or seek emotional connection or understanding. It is straightforward, neutral, and does not involve empathy-seeking or providing.",1,0,0,0,0
"Then I guess you have like a cheap network man, get it upgraded.",0,0,,,negative,this is a dummy text,0,0,0,"reason: The utterance is straightforward, factual, and provides a suggestion without emotional acknowledgment or emotional exploration. It neither seeks empathy nor provides empathy.
arousal: -0.1 (calm, slightly dismissive)
valence: -0.2 (slightly negative due to mild criticism)
who: 1 (attention is on the other person, ""you"")
sentiment: negative
emotional_reaction: 0 (does not allude to any explicit emotion)
interpretations: 0 (no expression of understanding)
explorations: 0 (no probing or exploration of feelings)

classification_label: 0","The utterance is straightforward, factual, and provides a suggestion without emotional acknowledgment or emotional exploration. It neither seeks empathy nor provides empathy.",1,0,0,0,0
"Good for you, good for you man.",0,0,0.7,0.3,positive,this is a dummy text,1,0,0,"reason: The utterance ""Good for you, good for you man."" explicitly acknowledges and positively supports the other person's positive emotional state. Although brief, it clearly communicates an understanding and vicarious sharing of their positive emotion, characteristic of providing empathy.
arousal: 0.3 (moderately positive, upbeat but not highly intense)
valence: 0.7 (positive emotional polarity)
who: 1 (main focus is on the other person, indicated by ""you"")
sentiment: positive
emotional_reaction: 1 (weak emotional expressiveness, as there is acknowledgment of emotional positivity without explicitly naming the emotion)
interpretations: 1 (weak generic acknowledgment, expressing understanding of the positive situation)
explorations: 0 (no probing or exploration into deeper emotions or situations)

classification_label: 2","The utterance ""Good for you, good for you man."" explicitly acknowledges and positively supports the other person's positive emotional state. Although brief, it clearly communicates an understanding and vicarious sharing of their positive emotion, characteristic of providing empathy.",1,1,1,0,2
"Yeah, that's great to hear, like you have a positive outlook on life.",0,0,0.8,0.3,positive,this is a dummy text,1,0,0,"reason: The speaker explicitly recognizes and acknowledges the positive feelings and outlook of the person they're conversing with, clearly demonstrating understanding and empathic response. Specifically, the utterance explicitly communicates positivity and shared emotional insight into the other person's mindset.
arousal: 0.3  
valence: 0.8  
who: 1  
sentiment: positive  
emotional_reaction: 2  
interpretations: 2  
explorations: 0  

classification_label: 2","The speaker explicitly recognizes and acknowledges the positive feelings and outlook of the person they're conversing with, clearly demonstrating understanding and empathic response. Specifically, the utterance explicitly communicates positivity and shared emotional insight into the other person's mindset.",1,2,2,0,2
How is that possible like you always like snooze it five to ten times before you actually like wake up? Did you sleep early tonight or yesterday or what?,0,0,0,0,neutral,this is a dummy text,0,0,2,"reason: The utterance shows curiosity and asks specific questions about the other person's behavior (""you always snooze it five to ten times"") and sleeping habits (""Did you sleep early tonight or yesterday?""). It demonstrates an attempt to explore and understand the other person's situation, reflecting empathy-providing behavior through exploration. However, it lacks explicit emotional reactions or interpretations of the other person's emotions, making it a weak instance of empathy provision.
arousal: 0 (calm and conversational tone)
valence: 0 (neutral emotional polarity)
who: 1 (main attention is clearly on the conversation partner)
sentiment: neutral
emotional_reaction: 0 (no explicit emotional language)
interpretations: 0 (no explicit interpretation or acknowledgment of emotions)
explorations: 2 (specific questions exploring the reasons behind the person's behavior)

classification_label: 2","The utterance shows curiosity and asks specific questions about the other person's behavior (""you always snooze it five to ten times"") and sleeping habits (""Did you sleep early tonight or yesterday?""). It demonstrates an attempt to explore and understand the other person's situation, reflecting empathy-providing behavior through exploration. However, it lacks explicit emotional reactions or interpretations of the other person's emotions, making it a weak instance of empathy provision.",1,0,0,2,2
Maybe you ate something weird yesterday that's why sometimes stomach problems can cause people to have weird sleep-sick schedules or something.,0,0,,,neutral,this is a dummy text,0,0,0,"reason: The speaker is trying to provide an interpretation for the other person's condition by suggesting a possible explanation (""Maybe you ate something weird yesterday""). They demonstrate some degree of understanding and provide empathy by attempting to identify a potential cause for the other's discomfort. However, the emotional expressiveness and probing into emotional states are not strongly evident.
arousal: -0.2 (calm, slightly concerned)
valence: -0.1 (slightly negative, referencing discomfort)
who: 1 (attention is on the conversational partner, ""you"")
sentiment: neutral (the sentence is neutral in tone with a slight concern but no explicitly strong emotions)
emotional_reaction: 1 (weak emotional reaction, no explicit emotional labeling)
interpretations: 2 (strong interpretation, specific inference about the reason behind the other person's discomfort)
explorations: 0 (no explicit probing or questioning of the person's emotional state)

classification_label: 2","The speaker is trying to provide an interpretation for the other person's condition by suggesting a possible explanation (""Maybe you ate something weird yesterday""). They demonstrate some degree of understanding and provide empathy by attempting to identify a potential cause for the other's discomfort. However, the emotional expressiveness and probing into emotional states are not strongly evident.",1,1,2,0,2
"Okay. By the way, what did you eat yesterday? Did you drink a lot of coffee?",0,0,0,,neutral,this is a dummy text,0,0,2,"reason: The speaker asks straightforward, factual questions about eating and drinking habits, without referring to or explicitly addressing emotions or feelings. The utterance doesn't indicate a desire to seek empathy nor demonstrates understanding or emotional support.
arousal: -0.5 (calm and neutral tone, but slightly interested)
valence: 0 (neutral, neither positive nor negative)
who: 1 (attention is toward the other person, ""you"")
sentiment: neutral
emotional_reaction: 0 (no emotional response or indication)
interpretations: 0 (no explicit or implicit acknowledgment of understanding)
explorations: 1 (weak generic inquiry, asking broadly about behavior, not emotions)

classification_label: 0","The speaker asks straightforward, factual questions about eating and drinking habits, without referring to or explicitly addressing emotions or feelings. The utterance doesn't indicate a desire to seek empathy nor demonstrates understanding or emotional support.",1,0,0,1,0
There you have it.,0,0,0,0,neutral,this is a dummy text,0,0,0,"reason: The utterance ""There you have it."" is straightforward, factual, and does not explicitly seek or provide empathy. It does not express emotional content, understanding, or exploration of feelings, making it neutral and fact-oriented.
arousal: 0 (neutral, no emotional intensity)
valence: 0 (neutral, no clear positive or negative polarity)
who: 2 (attention is on another topic or situation)
sentiment: neutral
emotional_reaction: 0 (no emotional reaction expressed)
interpretations: 0 (no expression of understanding)
explorations: 0 (no exploration of feelings or emotions)

classification_label: 0","The utterance ""There you have it."" is straightforward, factual, and does not explicitly seek or provide empathy. It does not express emotional content, understanding, or exploration of feelings, making it neutral and fact-oriented.",2,0,0,0,0
did you get home before the storm or like did you end up actually being in the storm and lightning is pretty scary man,0,2,,0.4,negative,this is a dummy text,0,0,2,"reason: The speaker explicitly asks about the other person's experience with the storm, expresses concern, and acknowledges the fear associated with lightning. This indicates an empathetic effort to understand and explore the emotional state of the other person.
arousal: 0.4 (moderately heightened due to the emotional context of the storm and lightning)
valence: -0.3 (slightly negative due to the mention of something scary)
who: 1 (attention is clearly on the conversation partner, ""did you get home"" and ""did you end up"")
sentiment: negative (mention of fear associated with lightning)
emotional_reaction: 1 (weak expression of emotional concern, ""lightning is pretty scary"")
interpretations: 1 (weak generic acknowledgment of the situation being scary)
explorations: 2 (strong exploration through specific questions about the person's experience with the storm)

classification_label: 2","The speaker explicitly asks about the other person's experience with the storm, expresses concern, and acknowledges the fear associated with lightning. This indicates an empathetic effort to understand and explore the emotional state of the other person.",1,1,1,2,2
Do you know of any incidents where it happened in real life?,0,0,0,,neutral,this is a dummy text,0,0,2,"reason: The utterance ""Do you know of any incidents where it happened in real life?"" is a fact-oriented inquiry, asking explicitly for factual information or examples. It does not express any emotional states, nor does it seek emotional acknowledgment or provide empathetic understanding. It is neutral and aims to gather information rather than emotional support or offering empathy.
arousal: -0.5 (the tone is calm and informational, without emotional intensity)
valence: 0 (neutral sentiment, no positive or negative emotion expressed)
who: 2 (attention is on another topic or situation, not on self or conversational partner explicitly)
sentiment: neutral
emotional_reaction: 0 (no emotions expressed)
interpretations: 0 (no explicit demonstration of understanding another person's feelings)
explorations: 0 (no inquiry into emotional states or deeper feelings, only factual inquiry)

classification_label: 0","The utterance ""Do you know of any incidents where it happened in real life?"" is a fact-oriented inquiry, asking explicitly for factual information or examples. It does not express any emotional states, nor does it seek emotional acknowledgment or provide empathetic understanding. It is neutral and aims to gather information rather than emotional support or offering empathy.",2,0,0,0,0
wait like so you can survive when you get stuck by lightning,0,0,0,0,neutral,this is a dummy text,0,0,0,"reason: The utterance is a straightforward inquiry about facts related to surviving lightning strikes. It does not express any emotional support, nor does it seek emotional validation. It is neither explicitly seeking nor providing empathy.
arousal: 0 (neutral; no clear indication of emotional intensity)
valence: 0 (neutral; neither positive nor negative emotion is clearly expressed)
who: 1 (attention is mainly on the other person, indicated by the pronoun ""you"")
sentiment: neutral (the statement does not reflect any clear emotional sentiment)
emotional_reaction: 0 (no emotional reaction explicitly stated)
interpretations: 0 (no acknowledgment or understanding of emotions expressed or implied)
explorations: 1 (weak exploration; generic factual question about the situation, but not specific enough to explore emotional state)

classification_label: 0","The utterance is a straightforward inquiry about facts related to surviving lightning strikes. It does not express any emotional support, nor does it seek emotional validation. It is neither explicitly seeking nor providing empathy.",1,0,0,1,0
oh that's surprising,0,0,0.1,0.2,neutral,this is a dummy text,0,0,0,"reason: The utterance ""oh that's surprising"" expresses mild emotional reaction and indicates some emotional engagement (surprise), but does not explicitly demonstrate deep understanding, exploration, or detailed emotional support. It appears to be an empathetic acknowledgment, though weak, rather than a clear seeking or providing empathy.
arousal: 0.2 (mild emotional intensity, surprise)
valence: 0.1 (mildly positive or neutral sentiment)
who: 1 (attention focused on the other person or their situation)
sentiment: neutral
emotional_reaction: 1 (weak emotional expression, no explicit emotional labeling)
interpretations: 0 (no explicit expression of understanding)
explorations: 0 (no exploration or probing into emotions or situation)

classification_label: 2","The utterance ""oh that's surprising"" expresses mild emotional reaction and indicates some emotional engagement (surprise), but does not explicitly demonstrate deep understanding, exploration, or detailed emotional support. It appears to be an empathetic acknowledgment, though weak, rather than a clear seeking or providing empathy.",1,1,0,0,2
"What? See, like what do you mean you couldn't catch it? Like how strong was the wind?",0,0,0.0,0.3,neutral,this is a dummy text,0,0,2,"reason: The utterance demonstrates curiosity and seeks further details about the other person's situation. By asking clarifying questions (""what do you mean you couldn't catch it?"" and ""how strong was the wind?""), the speaker is actively probing and displaying interest in understanding the other person's experience. This aligns with the behavior of someone who is providing empathy by exploring the situation.
arousal: 0.3
valence: 0.0
who: 1
sentiment: neutral
emotional_reaction: 0
interpretations: 0
explorations: 2

classification_label: 2","The utterance demonstrates curiosity and seeks further details about the other person's situation. By asking clarifying questions (""what do you mean you couldn't catch it?"" and ""how strong was the wind?""), the speaker is actively probing and displaying interest in understanding the other person's experience. This aligns with the behavior of someone who is providing empathy by exploring the situation.",1,0,0,2,2
What bill was it like was it like small bill or a big bill?,0,0,0,,neutral,this is a dummy text,0,0,2,"reason: The utterance is a factual question inquiring about the size of a bill. It focuses on obtaining straightforward information and does not express or seek emotional understanding or support.
arousal: -0.2 (calm and neutral tone)
valence: 0 (neutral, no explicit positive or negative emotion)
who: 2 (attention on another topic, specifically the bill)
sentiment: neutral
emotional_reaction: 0 (does not show emotional expression)
interpretations: 0 (no expression of understanding)
explorations: 0 (no exploration of emotional state)

classification_label: 0",The utterance is a factual question inquiring about the size of a bill. It focuses on obtaining straightforward information and does not express or seek emotional understanding or support.,2,0,0,0,0
"Yeah, losing money no matter how small or how little is kind of sad",0,0,,,negative,this is a dummy text,0,1,0,"reason: The speaker explicitly expresses negative emotion (""kind of sad"") indicating their emotional state, possibly seeking acknowledgment or validation. However, the statement does not clearly indicate a request for empathy nor does it actively provide empathy to another. Instead, it seems more focused on self-reflection and personal feelings, suggesting a subtle expression of seeking empathetic acknowledgment.
arousal: -0.3 (low intensity, relatively calm)
valence: -0.5 (negative emotion indicated by ""sad"")
who: 0 (focuses on the speaker's own feelings)
sentiment: negative
emotional_reaction: 1 (weak, implicit emotional reaction ""kind of sad"")
interpretations: 0 (no clear expression of understanding of another's situation)
explorations: 0 (no probing or exploration of another person's emotions)

classification_label: 1 (Seeking Empathy)","The speaker explicitly expresses negative emotion (""kind of sad"") indicating their emotional state, possibly seeking acknowledgment or validation. However, the statement does not clearly indicate a request for empathy nor does it actively provide empathy to another. Instead, it seems more focused on self-reflection and personal feelings, suggesting a subtle expression of seeking empathetic acknowledgment.",0,1,0,0,1
"You have a good group of friends, man. My friends are like the opposite of that.",0,2,,,negative,this is a dummy text,0,0,0,"reason: The speaker highlights the conversational partner's positive social situation and contrasts it with their own situation, implicitly expressing a desire to be heard and understood regarding their negative feelings and experiences. This suggests they are seeking empathy.
arousal: -0.2 (The utterance is calm but contains mild emotional content.)
valence: -0.3 (The utterance has a slightly negative emotional tone due to implied dissatisfaction with their own friendships.)
who: 0 (The speaker's main attention is on themselves, using ""my friends"" indicating self-focus.)
sentiment: negative (The speaker expresses dissatisfaction with their own friends.)
emotional_reaction: 1 (Weak emotional allusion, implicitly negative emotion about their friendships without explicit labeling.)
interpretations: 0 (No explicit indication of understanding or interpreting another person's emotions or experiences.)
explorations: 0 (No probing questions or interest shown in exploring emotions further.)

classification_label: 1","The speaker highlights the conversational partner's positive social situation and contrasts it with their own situation, implicitly expressing a desire to be heard and understood regarding their negative feelings and experiences. This suggests they are seeking empathy.",0,1,0,0,1
"I don't know, man. I just somehow get attracted to people who are mean and stuff.",0,0,,,negative,this is a dummy text,0,1,0,"reason: The utterance explicitly reflects introspection and indicates the speaker is sharing their personal feelings and emotional struggle. They are indirectly seeking acknowledgment, understanding, or validation of their emotional state, indicating a clear desire to be heard and understood.
arousal: -0.3 (The speaker seems somewhat calm but still emotionally reflective.)
valence: -0.5 (The content suggests a negative emotional tone, as the speaker highlights attraction to negative behaviors.)
who: 0 (The speaker's main attention is on themselves, using ""I"".)
sentiment: negative (The speaker is discussing negative attraction patterns.)
emotional_reaction: 0 (There is no explicit emotional reaction directed toward the listener or others.)
interpretations: 0 (There is no explicit display or indication of understanding from another.)
explorations: 0 (The utterance does not explore or inquire into another person's feelings or situation.)

classification_label: 1 (Seeking Empathy)","The utterance explicitly reflects introspection and indicates the speaker is sharing their personal feelings and emotional struggle. They are indirectly seeking acknowledgment, understanding, or validation of their emotional state, indicating a clear desire to be heard and understood.",0,0,0,0,1
I think so too.,0,0,0.0,,neutral,this is a dummy text,0,2,0,"reason: The utterance ""I think so too."" indicates agreement or confirmation but lacks emotional depth, explicit emotional expressions, or empathic cues. It is neutral, straightforward, and does not demonstrate seeking or providing empathy.
arousal: -0.8 (calm and low emotional intensity)
valence: 0.0 (neutral sentiment without strong positive or negative polarity)
who: 2 (attention is primarily on an external topic or another person's statement)
sentiment: neutral
emotional_reaction: 0 (no emotional reaction is indicated)
interpretations: 0 (no attempt to demonstrate understanding)
explorations: 0 (no probing or exploration of emotions or situation)

classification_label: 0","The utterance ""I think so too."" indicates agreement or confirmation but lacks emotional depth, explicit emotional expressions, or empathic cues. It is neutral, straightforward, and does not demonstrate seeking or providing empathy.",2,0,0,0,0
"Yeah, best moments ever when you just go through something or you spend lots of time on something and you just actually finally make it through. It's really, really nice.",2,2,0.8,0.4,positive,this is a dummy text,0,0,0,"reason: The speaker is describing a positive emotional experience, explicitly expressing their feelings about a situation. They do not appear to seek empathy or emotional support, nor do they explicitly attempt to understand or respond to someone else's emotions. Instead, they are sharing a positive personal sentiment in a reflective manner, suggesting an underlying need for recognition or acknowledgment of their positive experience, thus implicitly seeking empathy.
arousal: 0.4 (The utterance displays moderate emotional intensity, signaled by phrases like ""best moments ever"" and ""really, really nice."")
valence: 0.8 (Very positive sentiment indicated by ""best moments ever,"" ""finally make it through,"" and ""really, really nice."")
who: 0 (The speaker's attention is primarily on their own emotional experience, evident through the repeated use of ""you"" in a generic sense referring broadly to one's own experience.)
sentiment: positive (Clearly indicated by phrases like ""best moments ever"" and ""really, really nice."")
emotional_reaction: 1 (Weak emotional reaction; the speaker expresses emotion implicitly through phrases like ""really, really nice"" without explicitly labeling their emotional state.)
interpretations: 0 (No indication of explicit understanding or inference about another's emotional state.)
explorations: 0 (No probing questions or exploration into the emotional states or experiences of others.)

classification_label: 1","The speaker is describing a positive emotional experience, explicitly expressing their feelings about a situation. They do not appear to seek empathy or emotional support, nor do they explicitly attempt to understand or respond to someone else's emotions. Instead, they are sharing a positive personal sentiment in a reflective manner, suggesting an underlying need for recognition or acknowledgment of their positive experience, thus implicitly seeking empathy.",0,1,0,0,1
yeah like i i think like most of the times like like when i'm like achieving something or something like that like when i graduated like i felt like yeah like i'm supposed to graduate right so didn't feel it that way but like i felt joy in other places I really enjoy playing video games. Like when I finish a video game after spending like 20-30 hours on it I feel like you know,2,2,0.5,0.2,positive,this is a dummy text,0,2,0,"reason: The person is reflecting on their own feelings and experiences, specifically describing their emotional reactions to accomplishments and personal joy in specific activities (graduating and playing video games). They are expressing their emotions and inner experiences, indicating a desire to be heard and understood. The utterance shows introspection and openness about personal emotional states, indicating that they seek empathy.
arousal: 0.2 (mild emotional intensity, not highly aroused but not neutral)
valence: 0.5 (moderately positive sentiment, indicating enjoyment and satisfaction)
who: 0 (the person's main attention is explicitly on themselves, indicated by frequent usage of ""I"" pronouns)
sentiment: positive 
emotional_reaction: 1 (weak emotional expression, no explicit emotional labeling but clear indication of joy and pleasure)
interpretations: 0 (no explicit expression of understanding of another person's experience)
explorations: 0 (no probing or exploration of another's emotion or situation)

classification_label: 1","The person is reflecting on their own feelings and experiences, specifically describing their emotional reactions to accomplishments and personal joy in specific activities (graduating and playing video games). They are expressing their emotions and inner experiences, indicating a desire to be heard and understood. The utterance shows introspection and openness about personal emotional states, indicating that they seek empathy.",0,1,0,0,1
"Yeah, that kind of feeling",2,2,,,neutral,this is a dummy text,0,1,0,"reason: The utterance ""Yeah, that kind of feeling"" indicates that the speaker is confirming or acknowledging their emotion, implicitly expressing a desire for their emotions to be understood. The speaker’s main focus is on their own emotional experience, suggesting they seek empathy rather than explicitly providing it or making a neutral statement.
arousal: -0.2 (The speaker sounds calm, not highly intense emotionally)
valence: -0.3 (Slightly negative, acknowledging a mildly negative feeling)
who: 0 (The person's main attention is on themselves, indicating their own feeling)
sentiment: neutral (The wording is neutral, without explicit positive or negative strong language)
emotional_reaction: 1 (Weak emotional expressiveness, no explicit emotional labeling but acknowledgment of feeling)
interpretations: 0 (No explicit demonstration of understanding of another’s emotions)
explorations: 0 (No interest or probing into another person’s situation)

classification_label: 1","The utterance ""Yeah, that kind of feeling"" indicates that the speaker is confirming or acknowledging their emotion, implicitly expressing a desire for their emotions to be understood. The speaker’s main focus is on their own emotional experience, suggesting they seek empathy rather than explicitly providing it or making a neutral statement.",0,1,0,0,1
"That sounds interesting. I'd like to share my moment about happiness that when I gave birth to a daughter, I was very happy.",0,0,0.8,0.5,positive,this is a dummy text,0,2,0,"reason: The speaker explicitly expresses interest and then shifts focus to sharing their own significant positive emotional experience. They are looking to be heard, understood, and have their positive feelings shared by the listener, indicating a clear case of seeking empathy.
arousal: 0.5 (moderate emotional intensity due to expressing personal happiness)
valence: 0.8 (highly positive feeling described)
who: 0 (attention is on themselves, using ""I'd like to share my moment"")
sentiment: positive (expresses happiness explicitly)
emotional_reaction: 1 (weak implicit emotional expression as the speaker describes happiness but doesn't explicitly label their current feeling)
interpretations: 0 (no explicit expression of understanding towards the other's emotions)
explorations: 0 (no probing or inquiry into other's emotions or experiences)

classification_label: 1","The speaker explicitly expresses interest and then shifts focus to sharing their own significant positive emotional experience. They are looking to be heard, understood, and have their positive feelings shared by the listener, indicating a clear case of seeking empathy.",0,1,0,0,1
"I think this is a very interesting design that people can share their emotions and have an interaction with Haru, the smartest robot in the world.",0,0,0.5,0.1,positive,this is a dummy text,0,0,0,"reason: The utterance is factual and informative, describing a design feature that allows users to interact with a robot named Haru. It does not explicitly express or seek emotional support or understanding. The speaker's tone is neutral to positive and focused on describing functionality rather than expressing personal feelings or empathy towards another.
arousal: 0.1 (slightly positive, but relatively calm)
valence: 0.5 (moderately positive)
who: 2 (attention on another topic/robot)
sentiment: positive
emotional_reaction: 0 (no explicit emotional response)
interpretations: 0 (no expression of understanding)
explorations: 0 (no probing or questioning)

classification_label: 0","The utterance is factual and informative, describing a design feature that allows users to interact with a robot named Haru. It does not explicitly express or seek emotional support or understanding. The speaker's tone is neutral to positive and focused on describing functionality rather than expressing personal feelings or empathy towards another.",2,0,0,0,0
Oh so sad I can sense your feeling because we don't know what happened babies can't talk.,2,2,,0.2,negative,this is a dummy text,1,0,0,"reason: The utterance explicitly expresses emotional resonance (""Oh so sad I can sense your feeling"") and demonstrates empathetic understanding of another's emotional state. The speaker is clearly providing empathy by communicating their emotional reaction and interpretation of the other's feelings, recognizing explicitly the sadness and emotional uncertainty related to the situation.
arousal: 0.2  
valence: -0.6  
who: 1  
sentiment: negative  
emotional_reaction: 2  
interpretations: 2  
explorations: 0  

classification_label: 2","The utterance explicitly expresses emotional resonance (""Oh so sad I can sense your feeling"") and demonstrates empathetic understanding of another's emotional state. The speaker is clearly providing empathy by communicating their emotional reaction and interpretation of the other's feelings, recognizing explicitly the sadness and emotional uncertainty related to the situation.",1,2,2,0,2
Oh as a mom I can't hear that I'm going to cry,2,2,,0.7,negative,this is a dummy text,0,1,0,"reason: The person explicitly expresses emotional distress (""I'm going to cry"") in reaction to what they have heard, showing emotional understanding and shared feeling. This indicates they are clearly providing empathy by experiencing and communicating their emotional state in response to another person's situation.
arousal: 0.7  
valence: -0.6  
who: 0  
sentiment: negative  
emotional_reaction: 2  
interpretations: 1  
explorations: 0  

classification_label: 2","The person explicitly expresses emotional distress (""I'm going to cry"") in reaction to what they have heard, showing emotional understanding and shared feeling. This indicates they are clearly providing empathy by experiencing and communicating their emotional state in response to another person's situation.",0,2,1,0,2
"Yeah, I think you should go home and look after your daughter.",2,2,0.1,,neutral,this is a dummy text,0,0,0,"reason: The speaker acknowledges the other person's situation by suggesting they should prioritize caring for their daughter. This indicates understanding of the other's emotional state or needs, demonstrating empathy provision.
arousal: -0.3
valence: 0.1
who: 1
sentiment: neutral
emotional_reaction: 0
interpretations: 1
explorations: 0

classification_label: 2","The speaker acknowledges the other person's situation by suggesting they should prioritize caring for their daughter. This indicates understanding of the other's emotional state or needs, demonstrating empathy provision.",1,0,1,0,2
"Yeah, home is the shelter for us and because we live in Japan, our parents are very far away from us, I think families living together is the most important person we have.",2,2,,,neutral,this is a dummy text,0,2,0,"reason: The speaker is sharing personal thoughts and feelings about their family situation, mentioning explicitly that their parents are far away. This indicates an implicit desire to be heard and understood, reflecting a personal emotional state. They do not explicitly show empathy towards another person but rather seek understanding or emotional validation themselves.
arousal: -0.3 (calm reflective state)
valence: -0.2 (slightly negative, indicating a subtle sadness about family being far away)
who: 0 (the speaker's attention on themselves and their own family situation)
sentiment: neutral (the speaker is sharing personal circumstances with mild negative implication but without strongly negative wording)
emotional_reaction: 0 (speaker does not explicitly provide emotional reactions aimed at someone else)
interpretations: 0 (no explicit demonstration of understanding someone else's situation)
explorations: 0 (no questions asked or exploration of others' feelings)

classification_label: 1","The speaker is sharing personal thoughts and feelings about their family situation, mentioning explicitly that their parents are far away. This indicates an implicit desire to be heard and understood, reflecting a personal emotional state. They do not explicitly show empathy towards another person but rather seek understanding or emotional validation themselves.",0,0,0,0,1
"I think you must be a good son, husband and dad in the family.",2,2,0.7,0.3,positive,this is a dummy text,0,0,0,"reason: The speaker explicitly acknowledges and positively interprets the other person's role in their family life. This indicates an understanding and affirmation of the other person's feelings or personal attributes, demonstrating empathy provision.
arousal: 0.3 (mildly positive emotional intensity)
valence: 0.7 (positive statement expressing warm regard)
who: 1 (focus on ""you,"" the person being spoken to)
sentiment: positive
emotional_reaction: 1 (implicit positive emotional reaction, no explicit emotional labels)
interpretations: 2 (strong interpretation, specific inference about the other person's character)
explorations: 0 (no probing questions asked)

classification_label: 2","The speaker explicitly acknowledges and positively interprets the other person's role in their family life. This indicates an understanding and affirmation of the other person's feelings or personal attributes, demonstrating empathy provision.",1,1,2,0,2
When your family are going to visit you?,2,0,0,,neutral,this is a dummy text,0,0,2,"reason: The utterance is a straightforward factual question without emotional content or empathy-seeking behavior. It does not indicate understanding, emotional resonance, or exploration of feelings.
arousal: -0.5 (calm, neutral tone)
valence: 0 (neutral, neither positive nor negative)
who: 1 (main attention on the conversational partner indicated by ""your"")
sentiment: neutral
emotional_reaction: 0 (no emotional expressiveness)
interpretations: 0 (no expression of understanding)
explorations: 1 (weak exploration due to a generic question about the other's situation)

classification_label: 0","The utterance is a straightforward factual question without emotional content or empathy-seeking behavior. It does not indicate understanding, emotional resonance, or exploration of feelings.",1,0,0,1,0
Sounds great. So you can take them travel around in Japan,2,0,0.5,,positive,this is a dummy text,0,0,0,"reason: The utterance is straightforward, matter-of-fact, and does not explicitly express or seek emotional understanding or empathy. It simply comments positively on a factual event or possibility.
arousal: -0.2 (calm, mildly positive comment without intense emotion)
valence: 0.5 (moderately positive sentiment)
who: 1 (attention is on the other person, indicated by ""you"")
sentiment: positive
emotional_reaction: 0 (no explicit emotional reaction or acknowledgment)
interpretations: 0 (no expression of understanding or inference)
explorations: 0 (no probing or emotional exploration)

classification_label: 0","The utterance is straightforward, matter-of-fact, and does not explicitly express or seek emotional understanding or empathy. It simply comments positively on a factual event or possibility.",1,0,0,0,0
"Oh no, what a sad news for you. It's like maybe we may lose contact with him because he's very far away. Sounds like we lose some connections in personal life.",2,2,,,negative,this is a dummy text,0,0,0,"reason: The utterance explicitly acknowledges the emotional distress (""Oh no, what a sad news for you"") and attempts to understand and mirror the emotional state (""Sounds like we lose some connections in personal life""), clearly indicating the speaker is experiencing empathy towards another person's difficult situation.
arousal: -0.5 (moderately calm, but some emotional intensity is evident)
valence: -0.7 (negative emotion expressed, sadness and concern)
who: 1 (the speaker's attention clearly focuses on the other person's feelings and situation)
sentiment: negative
emotional_reaction: 2 (strong explicit emotional response ""Oh no, what a sad news for you"")
interpretations: 2 (strong explicit inference ""Sounds like we lose some connections in personal life"")
explorations: 0 (no explicit exploration or probing question asked)

classification_label: 2","The utterance explicitly acknowledges the emotional distress (""Oh no, what a sad news for you"") and attempts to understand and mirror the emotional state (""Sounds like we lose some connections in personal life""), clearly indicating the speaker is experiencing empathy towards another person's difficult situation.",1,2,2,0,2
