text,label,revised_label,valence,arousal,sentiment,speaker_utterance,predictions_ER,predictions_IP,predictions_EX,response,reason,who,emotional_reaction,interpretations,explorations,classification_label
"Wow. It's like something happened. These kind of things happen only in the movies. It's like wow. I'd be also so scared if that happens to me. So do you think it actually happened? So, you think it was actually a ghost?",0,2,0.0,0.5,neutral,this is a dummy text,0,2,2,"{
    ""reason"": ""The speaker is surprised by a situation and openly acknowledges their own fear, while also asking the listener for their opinion on the situation. This is a mix of providing their own emotional perspective and seeking the listener's thoughts, but the primary focus is on understanding and discussing the situation rather than seeking emotional support or validation."",
    ""arousal"": 0.5,
    ""valence"": 0.0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 0
}","The speaker is surprised by a situation and openly acknowledges their own fear, while also asking the listener for their opinion on the situation. This is a mix of providing their own emotional perspective and seeking the listener's thoughts, but the primary focus is on understanding and discussing the situation rather than seeking emotional support or validation.",2,1,0,1,0
what did you do are you okay,0,2,0.0,0.5,neutral,this is a dummy text,0,0,1,"{
    ""reason"": ""The speaker is expressing concern for the well-being of another person, which is a sign of providing empathy. The speaker is inquiring about the person's actions and their emotional state, indicating an attempt to understand and acknowledge their feelings."",
    ""arousal"": 0.5,
    ""valence"": 0.0,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is expressing concern for the well-being of another person, which is a sign of providing empathy. The speaker is inquiring about the person's actions and their emotional state, indicating an attempt to understand and acknowledge their feelings.",1,1,0,1,2
I understand I do the same like at least for for a while just a point going the same place where this weird thing happened it's hopefully nothing bad like that is gonna happen to you again,0,2,0.4,0.3,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is attempting to relate to the listener's situation and provide reassurance, demonstrating understanding and concern for the listener's feelings."",
    ""arousal"": 0.3,
    ""valence"": 0.4,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 2,
    ""interpretations"": 2,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is attempting to relate to the listener's situation and provide reassurance, demonstrating understanding and concern for the listener's feelings.",1,2,2,0,2
"Yeah, this kind of thing sometimes happens. Is there someone you think that has a grudge on you or something?",0,2,0.3,0.2,neutral,this is a dummy text,0,1,2,"{
    ""reason"": ""The speaker is attempting to understand the situation and is providing a gentle, non-judgmental question in response, indicating a willingness to explore the emotions of the person they're conversing with."",
    ""arousal"": 0.2,
    ""valence"": 0.3,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is attempting to understand the situation and is providing a gentle, non-judgmental question in response, indicating a willingness to explore the emotions of the person they're conversing with.",2,0,0,1,2
it was bad dangerous an accident could happen because of that I'd be angry too,0,2,-0.4,0.7,negative,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is stating a situation that caused danger and could evoke anger, and then explicitly states that they would feel the same emotion (anger) in the listener's shoes, indicating an attempt to understand and share feelings."",
    ""arousal"": 0.7,
    ""valence"": -0.4,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 2,
    ""interpretations"": 2,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is stating a situation that caused danger and could evoke anger, and then explicitly states that they would feel the same emotion (anger) in the listener's shoes, indicating an attempt to understand and share feelings.",0,2,2,0,2
I'm sorry to hear that,0,2,-0.2,0.2,negative,this is a dummy text,2,0,0,"{
    ""reason"": ""The speaker is expressing sympathy, implying they are trying to understand the feelings of another person in a difficult situation."",
    ""arousal"": 0.2,
    ""valence"": -0.2,
    ""who"": 0,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is expressing sympathy, implying they are trying to understand the feelings of another person in a difficult situation.",0,1,1,0,2
Great news? I'm happy for her. I'm sure that she was great at her previous job and I am sure she will continue to be like really good in this new avenue and she's so so brave.,2,2,1.0,0.5,positive,this is a dummy text,1,1,0,"{
    ""reason"": ""The speaker is expressing happiness and admiration for someone who has a new job opportunity and demonstrating understanding of the person's abilities and character. "",
    ""arousal"": 0.5,
    ""valence"": 1,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}",The speaker is expressing happiness and admiration for someone who has a new job opportunity and demonstrating understanding of the person's abilities and character. ,2,1,1,0,2
So that's the reason for her changing careers she wanted to actually help people?,2,2,0.5,0.0,neutral,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is attempting to understand the motivations of another person (her), and is demonstrating curiosity about the change in career."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 1,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is attempting to understand the motivations of another person (her), and is demonstrating curiosity about the change in career.",2,0,1,1,2
It's an inspiring story. It's great that she could be able to just like that change career into something that she really loves. I'm inspired.,2,2,1.0,0.5,positive,this is a dummy text,1,1,0,"{
    ""reason"": ""The speaker is expressing admiration and inspiration for someone else's career change, and is sharing their positive emotional state."",
    ""arousal"": 0.5,
    ""valence"": 1,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 1
}","The speaker is expressing admiration and inspiration for someone else's career change, and is sharing their positive emotional state.",2,1,0,0,1
"It's awesome. I'm glad that your, what do you say, your daughter finished college?",0,2,1.0,0.5,positive,this is a dummy text,1,0,2,"{
    ""reason"": ""The speaker is expressing happiness and pride for someone else's achievement, and is acknowledging their success in a supportive manner."",
    ""arousal"": 0.5,
    ""valence"": 1,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is expressing happiness and pride for someone else's achievement, and is acknowledging their success in a supportive manner.",2,1,0,0,2
oh yeah your sister yes I also have a younger brother and he's in college now,0,2,0.6,0.2,neutral,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker shares a personal experience to show solidarity and understanding, but does not directly acknowledge or respond to the emotions of the person they are conversing with. "",
    ""arousal"": 0.2,
    ""valence"": 0.6,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker shares a personal experience to show solidarity and understanding, but does not directly acknowledge or respond to the emotions of the person they are conversing with. ",2,0,0,0,0
"Yes, he also needs to pay the rent.",0,0,0.0,0.0,neutral,this is a dummy text,0,1,0,"{
    ""reason"": ""The sentence is stating a fact without expressing any emotions or empathy, and is not attempting to understand or share any feelings."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The sentence is stating a fact without expressing any emotions or empathy, and is not attempting to understand or share any feelings.",2,0,0,0,0
yeah it sounds very interesting you know you can leave just not after work you can leave right now maybe yeah looking forward to hearing the result and I hope your the boxer from your country will win,2,2,0.8,0.5,positive,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is expressing positivity and support for the listener's interests but does not explicitly seek or provide emotional understanding or empathy."",
    ""arousal"": 0.5,
    ""valence"": 0.8,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}",The speaker is expressing positivity and support for the listener's interests but does not explicitly seek or provide emotional understanding or empathy.,2,0,0,0,0
"Yeah, it does sound exciting. Do you also play boxing?",2,2,0.5,0.0,positive,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is not expressing a personal feeling or emotion, nor are they seeking to be heard and understood. The conversation focuses on the other person's interest in boxing. Although they are showing interest in the other person, it is not a genuine empathetic response."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 0
}","The speaker is not expressing a personal feeling or emotion, nor are they seeking to be heard and understood. The conversation focuses on the other person's interest in boxing. Although they are showing interest in the other person, it is not a genuine empathetic response.",1,0,0,1,0
"Yeah, yeah, thank you and I hope again I hope your boxer will win the final and I hope you enjoy the show tonight.",2,2,0.8,0.1,positive,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is expressing a general sentiment of goodwill towards the other person and their interests without explicitly asking for understanding or showing a strong emotional response."",
    ""arousal"": 0.1,
    ""valence"": 0.8,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}",The speaker is expressing a general sentiment of goodwill towards the other person and their interests without explicitly asking for understanding or showing a strong emotional response.,2,0,0,0,0
I'm sorry to hear that but I also don't know what to do for you. Sorry.,0,0,-0.5,0.5,negative,this is a dummy text,2,0,0,"{
    ""reason"": ""The speaker is expressing sympathy, but also openly admits their inability to assist the other person, which still shows an attempt to provide comfort and acknowledge their emotions. "",
    ""arousal"": 0.5,
    ""valence"": -0.5,
    ""who"": 2,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is expressing sympathy, but also openly admits their inability to assist the other person, which still shows an attempt to provide comfort and acknowledge their emotions. ",2,1,0,0,2
"Yeah, that sounds... Well, I'm sorry for it, but have you ever talked to him in person? Or did you talk to the management company yourself? I think you should try to talk to them before deciding moving.",0,2,0.5,0.2,neutral,this is a dummy text,2,0,2,"{
    ""reason"": ""The speaker is offering a potential solution to the problem and providing guidance, while also acknowledging the listener's negative experience and showing concern for their decision-making process. "",
    ""arousal"": 0.2,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is offering a potential solution to the problem and providing guidance, while also acknowledging the listener's negative experience and showing concern for their decision-making process. ",2,1,0,1,2
that sounds scary night. Yeah it must be scary. Were you driving alone or with someone?,2,2,0.2,0.5,neutral,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is acknowledging the fear of the listener's experience and asking a question to explore the situation."",
    ""arousal"": 0.5,
    ""valence"": 0.2,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 1,
    ""classification_label"": 2
}",The speaker is acknowledging the fear of the listener's experience and asking a question to explore the situation.,2,1,1,1,2
"Yeah, one thing I could recommend you do, didn't you check the weather forecast before you're going or, well, or you better check the destination. Like you said it was your first time, then maybe you could check the route more closely. Maybe.",2,2,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is offering advice to help the listener prepare for a future situation and avoid similar problems. While the speaker does acknowledge the listener's experience (\""Like you said it was your first time\""), the primary focus is on providing information and guidance rather than understanding and sharing the listener's emotions."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is offering advice to help the listener prepare for a future situation and avoid similar problems. While the speaker does acknowledge the listener's experience (""Like you said it was your first time""), the primary focus is on providing information and guidance rather than understanding and sharing the listener's emotions.",1,0,1,0,2
"Yeah, please do so. We are worried if you get injured or get an accident. So I hope you enjoy the next time.",2,2,0.75,0.5,positive,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is expressing concern for the listener's safety and well-being, and is hoping they will enjoy themselves in the future, which indicates an understanding of the listener's emotions and a desire for their positive experience."",
    ""arousal"": 0.5,
    ""valence"": 0.75,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is expressing concern for the listener's safety and well-being, and is hoping they will enjoy themselves in the future, which indicates an understanding of the listener's emotions and a desire for their positive experience.",1,1,1,0,2
yeah that's disgusting but I think you were caring too much maybe? Or did you ask the staff at the gym?,0,0,-0.2,0.3,negative,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is both expressing a negative sentiment about a situation and providing a suggestion to help the person who seems upset, indicating a weak attempt to understand and provide a solution."",
    ""arousal"": 0.3,
    ""valence"": -0.2,
    ""who"": 2,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 2
}","The speaker is both expressing a negative sentiment about a situation and providing a suggestion to help the person who seems upset, indicating a weak attempt to understand and provide a solution.",2,1,0,1,2
"Yes, that is the only thing I think I can tell you. And you know,. do not forget to bring your own drink. Maybe from next time.",0,0,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is stating a general instruction and providing a reminder to the person they are conversing with. They are not expressing any emotion or attempting to elicit an emotional response, nor are they seeking to be understood or heard."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is stating a general instruction and providing a reminder to the person they are conversing with. They are not expressing any emotion or attempting to elicit an emotional response, nor are they seeking to be understood or heard.",1,0,0,0,0
yeah but you know practice more and I you know I hope you do well but you know just you know be ready and get more practice for that.,0,0,0.4,0.1,neutral,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is offering words of encouragement and advice, demonstrating a weak understanding and concern for the listener's well-being, but not explicitly acknowledging their emotions or asking exploratory questions to help them explore their emotions."",
    ""arousal"": 0.1,
    ""valence"": 0.4,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is offering words of encouragement and advice, demonstrating a weak understanding and concern for the listener's well-being, but not explicitly acknowledging their emotions or asking exploratory questions to help them explore their emotions.",1,0,0,0,2
"Yes, remember last time you had the same situation and on that day you were so confident but then you forgot something to tell. So we don't want you to repeat that kind of thing. So just relax and try to your best and we hope it will be a success.",0,0,0.8,0.2,positive,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is attempting to comfort and reassure the person who is about to be in a similar situation. They are drawing on a past experience to provide reassurance and words of encouragement, indicating an attempt to understand and share the feelings of the other person. "",
    ""arousal"": 0.2,
    ""valence"": 0.8,
    ""who"": 1,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is attempting to comfort and reassure the person who is about to be in a similar situation. They are drawing on a past experience to provide reassurance and words of encouragement, indicating an attempt to understand and share the feelings of the other person. ",1,1,1,0,2
well yeah I don't well I don't know what to say to you but you were very surprised,0,0,0.0,0.5,neutral,this is a dummy text,2,0,0,"{
    ""reason"": ""The speaker is surprised by the other person's reaction and is trying to acknowledge and understand it, but seems uncertain on how to respond appropriately."",
    ""arousal"": 0.5,
    ""valence"": 0,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is surprised by the other person's reaction and is trying to acknowledge and understand it, but seems uncertain on how to respond appropriately.",1,1,1,0,2
"Yeah, it sounds like your cousin, maybe rich enough to buy but sorry I can't tell you more.",0,0,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is not expressing any emotional support or understanding and is instead providing a factual statement about their cousin's financial situation."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}",The speaker is not expressing any emotional support or understanding and is instead providing a factual statement about their cousin's financial situation.,2,0,0,0,0
I'm sorry to hear but why don't you just you know go home and get some rest and so that you get recovered or you try not to think too much.,2,2,0.5,0.2,positive,this is a dummy text,2,0,0,"{
    ""reason"": ""The speaker is offering a solution to the person's problem and showing concern for their well-being, which indicates an attempt to provide empathy and understanding."",
    ""arousal"": 0.2,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is offering a solution to the person's problem and showing concern for their well-being, which indicates an attempt to provide empathy and understanding.",2,1,0,0,2
or if you have a male friend maybe you know you can talk to him and you know maybe he will understand your situation but sorry I don't that's the only thing I can tell you from my side,0,0,0.0,0.3,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is stating they can't offer empathy or understanding to the person seeking it, but instead acknowledges that someone else (a male friend) might be able to provide it, and the speaker is expressing regret for not being able to help, which shows a weak attempt to acknowledge the other person's emotional state."",
    ""arousal"": 0.3,
    ""valence"": 0.0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is stating they can't offer empathy or understanding to the person seeking it, but instead acknowledges that someone else (a male friend) might be able to provide it, and the speaker is expressing regret for not being able to help, which shows a weak attempt to acknowledge the other person's emotional state.",2,1,0,0,0
"I think there are many bosses that don't want their workers to improve. and maybe your situation is not rare, probably very common. So in this case, maybe it's better that you do your own research or ask some friends for advices like me and then you can get recommendations about how you can improve. Because I also have had bosses that they don't help me at my work. So I think it's kind of common situation.",0,0,0.2,0.1,neutral,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker shares their perspective, offers advice, and acknowledges a common situation to show understanding and solidarity."",
    ""arousal"": 0.1,
    ""valence"": 0.2,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker shares their perspective, offers advice, and acknowledges a common situation to show understanding and solidarity.",2,1,1,0,2
yes and I don't have the any other recommendation,0,0,0.0,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is stating a neutral fact without seeking or providing emotional support, and the tone is straightforward without any emotional intensity or expressiveness."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is stating a neutral fact without seeking or providing emotional support, and the tone is straightforward without any emotional intensity or expressiveness.",2,0,0,0,0
so do you live with your girlfriend,2,0,0.0,0.0,neutral,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is inquiring about the listener's living situation, but this is not an expression of emotional support nor seeking emotional validation. "",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 1,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 0
}","The speaker is inquiring about the listener's living situation, but this is not an expression of emotional support nor seeking emotional validation. ",1,0,0,1,0
So basically you cannot coordinate to make the cleaning of the house?,2,0,-0.3,-0.5,negative,this is a dummy text,0,0,2,"{
    ""reason"": ""The speaker is not expressing any emotional need to be heard or understood, nor are they trying to understand or acknowledge someone else's emotions. The conversation seems to be a straightforward, fact-oriented question."",
    ""arousal"": -0.5,
    ""valence"": -0.3,
    ""who"": 1,
    ""sentiment"": ""negative"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 0
}","The speaker is not expressing any emotional need to be heard or understood, nor are they trying to understand or acknowledge someone else's emotions. The conversation seems to be a straightforward, fact-oriented question.",1,0,0,1,0
I think when living with other person it can be difficult and talking it's very important for the relationship so if you cannot maybe understand each other probably in the future it can be harder in other things like having if you get more serious like having maybe child or getting marriage could be more complicated so but yeah but living with your girlfriend it's a good step just to kind of test in the relationship so I think you shouldn't worry about who cleans but if you are having a bad life maybe you need to resolve this.,2,2,0.5,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker provides general advice on relationships and living with a partner, offering a perspective without directly referring to personal experiences or emotions. However, they also attempt to reassure the listener, showing a form of empathy by acknowledging potential complications in the relationship and suggesting not to worry about certain issues. They encourage resolving issues if life is bad, which implies an understanding of the importance of communication and emotional well-being in a relationship."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker provides general advice on relationships and living with a partner, offering a perspective without directly referring to personal experiences or emotions. However, they also attempt to reassure the listener, showing a form of empathy by acknowledging potential complications in the relationship and suggesting not to worry about certain issues. They encourage resolving issues if life is bad, which implies an understanding of the importance of communication and emotional well-being in a relationship.",2,1,1,0,2
"Yeah well everybody needs its own space. So I think for the common places in the house, maybe it should be better to share the responsibilities of some days who decides who cleans that area. for example if you have your own space I think it's totally fine if you have your things as you as you want",2,2,0.5,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is offering a general suggestion for shared responsibility and respecting individual space, without directly addressing or acknowledging another person's emotions or experiences."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is offering a general suggestion for shared responsibility and respecting individual space, without directly addressing or acknowledging another person's emotions or experiences.",2,0,0,0,0
yeah I think it's always very important to talk so talk to her and and explain then maybe he can understand you.,2,2,0.7,0.3,positive,this is a dummy text,1,0,0,"{
    ""reason"": ""The speaker is giving advice to talk to someone and explain a situation, indicating they are trying to help the person seeking empathy understand and be understood by the other person. They are providing a way for the person to be heard and understood, and for the other person to understand their feelings."",
    ""arousal"": 0.3,
    ""valence"": 0.7,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is giving advice to talk to someone and explain a situation, indicating they are trying to help the person seeking empathy understand and be understood by the other person. They are providing a way for the person to be heard and understood, and for the other person to understand their feelings.",2,0,1,0,2
"Well, I don't have any daughter now, so I don't know how you can feel, but I think maybe it's something like you are just get used to it, you have your daughter with you every day at home and at some point she will go and I mean it may be difficult but I haven't had a daughter so I don't know I don't know how can you feel",2,2,0.0,0.2,neutral,this is a dummy text,0,1,0,"{
    ""reason"": ""The speaker is attempting to understand and relate to the feelings of the person they're talking to, even though they don't have personal experience with the situation. "",
    ""arousal"": 0.2,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is attempting to understand and relate to the feelings of the person they're talking to, even though they don't have personal experience with the situation. ",2,1,1,0,2
"Well, on the other hand, maybe you can release some responsibility and you can have more space at your home maybe. So you have another room for maybe your friends and I think she will be maybe fine because she is already an adult so I think there is not anything to worry about.",2,2,0.7,0.3,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is offering reassurance and alternative perspectives on a situation, trying to alleviate the listener's concerns by providing a logical explanation and a potential solution."",
    ""arousal"": 0.3,
    ""valence"": 0.7,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is offering reassurance and alternative perspectives on a situation, trying to alleviate the listener's concerns by providing a logical explanation and a potential solution.",2,1,1,0,2
"Yeah also for her living alone or in another house with her boyfriend or someone else can be good for personal growing. So I think it's also a good thing, not only for you, but for her.",2,2,0.8,0.1,positive,this is a dummy text,0,2,0,"{
    ""reason"": ""The speaker is stating a general thought about someone else's situation, and is not explicitly asking to be understood or seeking validation for their own emotions. Instead, the speaker is trying to offer a positive perspective on a situation, which is related to the person they are talking to."",
    ""arousal"": 0.1,
    ""valence"": 0.8,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 1,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}","The speaker is stating a general thought about someone else's situation, and is not explicitly asking to be understood or seeking validation for their own emotions. Instead, the speaker is trying to offer a positive perspective on a situation, which is related to the person they are talking to.",2,1,1,0,2
"I'm sorry to hear that, but I haven't understand, did you buy also new equipment or only the new game?",2,2,0.0,0.0,neutral,this is a dummy text,2,0,2,"{
    ""reason"": ""The speaker is expressing a general acknowledgment of the situation but then shifts the focus to asking for clarification on a specific detail (buying new equipment or just the game). This behavior is primarily fact-oriented and does not demonstrate a deep understanding or emotional response to the situation described."",
    ""arousal"": 0,
    ""valence"": 0,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 1,
    ""classification_label"": 0
}",The speaker is expressing a general acknowledgment of the situation but then shifts the focus to asking for clarification on a specific detail (buying new equipment or just the game). This behavior is primarily fact-oriented and does not demonstrate a deep understanding or emotional response to the situation described.,2,0,0,1,0
"I see. Well, at least you have a new PC and with new equipment, maybe you should think in a positive way that you can buy new games and for me for that specific requirement and some games sometimes are bad you don't know until you play it so I think probably you can try another one",2,0,0.8,0.2,positive,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is attempting to console the other person by providing a positive perspective on their situation and suggesting potential solutions."",
    ""arousal"": 0.2,
    ""valence"": 0.8,
    ""who"": 2,
    ""sentiment"": ""positive"",
    ""emotional_reaction"": 0,
    ""interpretations"": 1,
    ""explorations"": 0,
    ""classification_label"": 2
}",The speaker is attempting to console the other person by providing a positive perspective on their situation and suggesting potential solutions.,2,0,1,0,2
also if you are doing telework you can use it for making hard stuff programming so you can also take advantage of that equipment and also and get compensation back from your money so I think there is no any loss maybe see it like an investment because the PC will be PC you only have to update software you can have a good advantage of it,2,0,0.5,0.0,neutral,this is a dummy text,0,0,0,"{
    ""reason"": ""The speaker is providing a general explanation of the benefits of a certain type of equipment without any emotional appeal or personal experience, suggesting a lack of empathy-seeking or providing. They seem to be simply conveying factual information in a neutral tone."",
    ""arousal"": 0,
    ""valence"": 0.5,
    ""who"": 2,
    ""sentiment"": ""neutral"",
    ""emotional_reaction"": 0,
    ""interpretations"": 0,
    ""explorations"": 0,
    ""classification_label"": 0
}","The speaker is providing a general explanation of the benefits of a certain type of equipment without any emotional appeal or personal experience, suggesting a lack of empathy-seeking or providing. They seem to be simply conveying factual information in a neutral tone.",2,0,0,0,0
